SongId,SpotifyUrl,SongName,ArtistName,ReleaseDate,ReleaseDatePrecision,DurationMs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,TimeSignature,Popularity,GeniusUrl,AnnotationCount,LyricsState,PageViews,SongLyrics,Attempts,CollectionTime
3kBwtJEzwC8FH4XN0PBnjl,https://open.spotify.com/track/3kBwtJEzwC8FH4XN0PBnjl,Warm Beer And Cold Women,Tom Waits,1975-10-21,day,319573,0.487,0.479,10.0,-9.668,1.0,0.229,0.877,0.000102,0.697,0.427,122.381,4.0,30,https://www.genius.com/Tom-waits-warm-beer-and-cold-women-lyrics,2,complete,,"It's warm beer and cold women, no I just don't fit in
Every joint I stumbled into tonight, that's just how its been
All these double-knit strangers with gin and vermouth
And recycled stories in the naugahyde booths
And the platinum blondes and tobacco brunettes
I'll just be drinking to forget you, I light another cigarette
And the band's playing something by Tammy Wynette
And the drinks are on me tonight
All my conversations now, I'll just be talking about you, baby
I'm boring some sailor as I try to get through
I just want him to listen now I say that's all you have to do
He said 'I'm better off without you' until I showed him my tattoo
And now the moon's rising, ain't no time to lose
Time to get down to drinking, tell the band to play the blues
And the drinks are on me, I'll buy a couple rounds
At the last ditch attempt saloon
Warm beer and cold women, no I just don't fit in
Every joint I stumble into tonight, that's just how it's been
All these double-knit strangers with gin and vermouth
Receding hairlines in the 
naugahyde booths
And the platinum blondes and tobacco brunettes
I'll just be drinking to forget you, baby, I light a menthol cigarette
And the band's playing something by 
Johnnie Barnette
At the last ditch attempt saloon",1.0,4.740596600000572
0ceeRNqbOzRiGE42KWSrRa,https://open.spotify.com/track/0ceeRNqbOzRiGE42KWSrRa,Into You (feat. Fabolous),Tamia,2004-04-05,day,294093,0.677,0.531,7.0,-7.683,0.0,0.0327,0.219,0.0,0.173,0.57,91.104,4.0,62,https://www.genius.com/Tamia-so-into-you-remix-lyrics,1,complete,10128.0,"[Intro : Tamia]
I think you're truly something special
Just what my dreams are really made of
Let's stay together you and me boy
There's no one like you around, oh baby
[Verse 1 : Fabolous]
Babygirl
Desert Storm
I can't really explain it, I'm so into you now
I wanna be more than a friend to you now
When they ask, I mention my baby girl in the interviews now
And I don't bring the problems from the 90s and the 2 thou'
Theres no reason to have a friend or two now
'Cuz the kids ready to tell you how he feel and a few vows
Maybe, I speak in general now
But girl, I'm a do whatever just to keep a grin on you now
Where I roll, they wear bikinis in the winter too now
What you think about tan lines on the skin of you now?
Why wouldn't I wanna spend a few thou'
On Fifth Ave, shopping sprees and them dinners to chow
I ain't concerned with other men with you now
As long as when I slide up in you, you growl
And any dude with you, he better be a king to you now
And I ain't jealous, its the principle now I'm so into you
[Hook : Tamia]
I really like what you've done to me
I can't really explain it, I'm so into you
I really like what you've done to me
I can't really explain it, I'm so into you
[Verse 2 : Fabolous]
Come on ma, it's more than a flashing (oh)
I would've traded it all in orderly fashion (oh)
My villa in Florida we crashing (oouh yeah)
Just off the shore so you can hear (oh baby)
When the water be splashing
The Drop top 3 in the quota we dashing
Flawless diamonds in the water we flashing the money
We oughta be stashing I make sure ever quarter be cashed in
I can't really explain it, my friends be thinking I'm slipping
These girls be thinking I'm tripping
What kinda weed you be smoking, what typ'a drinks you be sipping
Sweet thing just to think of you dipping
Would have me with the blue so hard, you would think I was cripping
Now you relaxing in the Benz
Credit cards are no limits, so you don't worry about maxing
When you spends but since you've been asking about the friends
How'd you like it if both our names had Jackson on the ends
[Hook : Tamia]
I really like what you've done to me
I can't really explain it, I'm so into you
I really like what you've done to me
I can't really explain it, I'm so into you
[Verse 3 : Fabolous]
I don't wanna trip, but the truth is girl the way you cook a steak
Remind me of them strips at Ruth Chris
You love my smile, no matter how chipped my tooth is
With you it ain't because my whips is ruthless
So sit on chrome, dip the deuces
And you ain't flattered by Canarys and VS Dip Tay sauces
All the ballers look dumb when they press you
Five and sixes, you don't let them kinda number's impress you
Even though I was somewhat successful yeah
Being a player was becoming too stressful
But ever since, this Superwoman has come to my rescue
My winters been wonderful, my summers been special
That's spot up at the bar while the villa been painted
Just so we can really get acquainted
The love is real
There's no way it can feel like its tainted
But I can't really explain it, yeah
[Hook : Tamia]
I really like what you've done to me
I can't really explain it, I'm so into you
I really like what you've done to me
I can't really explain it, I'm so into you
[Outro : Tamia]
I really like what I feel when I'm with you
You're a dream come true
Don't you ever leave my side (oh no)
Cause it feels so that (oooh baby ooooh)
I really like what you've done to me
I can't really explain it, I'm so into you
I really like what you've done to me
I can't really explain it, I'm so into you",4.0,7.313965400004236
01ml0n3dDqXZpdqkFkqLnm,https://open.spotify.com/track/01ml0n3dDqXZpdqkFkqLnm,Our Hell,Emily Haines & The Soft Skeleton,2006,year,249466,0.535,0.497,0.0,-11.465,0.0,0.0246,0.906,0.868,0.119,0.266,99.032,4.0,32,https://www.genius.com/Emily-haines-and-the-soft-skeleton-our-hell-lyrics,9,complete,,"[Verse 1]
First went wrong is hard to find
We're paralyzed, we apologize
Our hell is a good life
Last went wrong but where's my prize, under the lights?
Can we call it in? We'll be on the road
[Pre-Chorus]
Can we stop?
When we stop, my back will turn your face towards the fence
[Chorus]
What I thought it was it isn't now
What I thought it was it isn't now
[Verse 2]
All this weight is honest worse
We're moderate; we modernize
'Til our hell is a good life
All we know is to forget how to do right
Colouring in the black hole
[Pre-Chorus]
Can we stop?
When we stop my hands will shake
My eyes will burn, my throat will ache
Watching you turn from me towards your friends
[Chorus]
What I thought it was it isn't now
What I thought it was it isn't
Punishment to stall what is done
What I thought was in is missing out
What I thought it was it isn't now
[Outro]
There's a pattern in the system
There's a bullet in the gun
That's why I tried to save you
But it can't be done
It can't be done",1.0,2.9985138999982155
2VCUcIPY3i6pv9Nu9Vg6k3,https://open.spotify.com/track/2VCUcIPY3i6pv9Nu9Vg6k3,ABC,The Jackson 5,2009-01-01,day,177360,0.735,0.848,8.0,-6.206,1.0,0.039,0.502,7.58e-05,0.145,0.948,93.587,4.0,42,https://www.genius.com/The-jackson-5-abc-lyrics,4,complete,210095.0,"[Intro: Michael Jackson]
A buh-buh buh buh
A buh-buh buh buh
[Verse 1: Michael Jackson & 
Jermaine Jackson
]
You went to school to learn, girl
Things you never, never knew before
Like ""I before E, except after C""
And why two plus two makes four
Now now now, I'm gonna teach you (
Teach you, teach you
)
All about love, yeah! (
All about love!
)
Sit yourself down, take a seat
All you gotta do is repeat after me
[Chorus: Michael Jackson]
A, B, C
Easy as 1, 2, 3
Or simple as Do-Re-Mi
A, B, C, 1, 2, 3, baby you and me, girl!
A, B, C
Easy as 1, 2, 3
Or simple as Do-Re-Mi
A, B, C, 1, 2, 3, baby you and me, girl!
[Bridge: Tito Jackson, 
Jackie Jackson
, 
Jermaine Jackson
 & 
Michael Jackson
]
Come on, let me love you just a little bit!
Come on, let me love you just a little bit!
I'ma gonna teach how to sing it out!
Come on, come on, come on
Let me show you what it's all about!
[Verse 2: Michael Jackson & 
Jermaine Jackson
]
Reading, writing, arithmetic
Are the branches of the learning tree
But without the roots of love every day, girl
Your education ain't complete
T-t-t-teachers gonna show you (
Show you, show you
)
How to get an ""A""! (
Nyah nyah nyah nyah!
)
Spell me, you
 (
You add the two
)
Listen to me baby, that's all you gotta do!
[Chorus: Michael Jackson]
A, B, C
It's easy as 1, 2, 3
Or simple as Do-Re-Mi
A, B, C, 1, 2, 3, baby you and me, girl!
[Refrain: Michael Jackson]
A, B, C, it's easy, it's like counting up to three
Sing a simple melody
That's how easy love can be
Now, that's how easy love can be
Sing a simple melody
1, 2, 3, you and me (
Yeah
)
[Bridge 2: Michael Jackson]
Sit down, girl!
I think I love you!
No!
Get up, girl!
Show me what you can do!
Shake it, shake it, baby, come on now!
Shake it, shake it, baby, ooh-ooh!
Shake it, shake it, baby, huh!
1, 2, 3, baby, ooh-ooh
A, B, C, baby, nah nah!
Do-Re-Mi, baby, huh!
That's how easy love can be
[Refrain: Michael Jackson]
A, B, C, it's easy, it's like counting up to three
Sing a simple melody
That's how easy love can be
That's how easy love can be
[Outro: Jermaine Jackson & 
Michael Jackson
]
I'm-a gonna teach you how to sing it out!
Come on, come on, come on
Let me show you what it's all about!
A, B, C, it's easy, it's like counting up to three
Sing a simple melody
That's how easy love can be
I'ma gonna teach you how to sing it out, sing it out, sing it out! (
Oh! Oh! Oh, baby!
)
A, B, C, it's easy, it's like counting up to three
Sing a simple melody
That's how easy...",3.0,3.572942200000398
4GM3gkuYThVsLS0ff30Dyy,https://open.spotify.com/track/4GM3gkuYThVsLS0ff30Dyy,Jacob In Egypt,Andrew Lloyd Webber,1992-01-01,day,67240,0.441,0.459,0.0,-15.802,1.0,0.0667,0.404,7e-05,0.411,0.626,97.621,4.0,28,https://www.genius.com/Andrew-lloyd-webber-jacob-in-egypt-lyrics,1,complete,5353.0,"[ENESMBLE]
So Jacob came to Egypt
No longer feeling old
And Joseph came to meet him
In his chariot of gold
Of gold
Of gold
Of gold!",4.0,15.087270199997874
3Wp1bQyFq7nRUhG2EzVqZE,https://open.spotify.com/track/3Wp1bQyFq7nRUhG2EzVqZE,Never Turn Your Back On Mother Earth,Sparks,1974-11,month,147786,0.322,0.38,11.0,-13.119,0.0,0.0286,0.531,0.0,0.0919,0.34,98.92,4.0,37,https://www.genius.com/Sparks-never-turn-your-back-on-mother-earth-lyrics,1,complete,,"When she's on her best behaviour
Don't be tempted by her favours
Never turn your back on Mother Earth
Towns are hurled from A to B
By hands that looked so smooth to me
Never turn your back on Mother Earth
Grasp at straws that don't want grasping
Gaze at clouds that come down crashing
Never turn your back on Mother Earth
Three days and two nights away from my friends
Amen to anything that brings a quick return
To my friends
To my friends
Never turn your back on Mother Earth
I'll admit I was unfaithful
But from now on I'll be more faithful
Never turn your back on Mother
Never turn your back on Mother
Never turn your back on Mother Earth",2.0,3.0377260000022943
7rR1msZYCT2MlrssnJMYgw,https://open.spotify.com/track/7rR1msZYCT2MlrssnJMYgw,Pro: Lov: Ad,Sweet Trip,2003-06-10,day,346306,0.473,0.553,7.0,-9.956,0.0,0.123,0.629,0.122,0.0927,0.672,176.988,4.0,49,https://www.genius.com/Sweet-trip-pro-lov-ad-lyrics,1,complete,10987.0,"[Verse]
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see
[Instrumental break]
[Verse]
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see
Into the light I see",1.0,2.051962699995784
1DmXiZBUouxfnfBvVjG2Ce,https://open.spotify.com/track/1DmXiZBUouxfnfBvVjG2Ce,Time's Up,O.C.,1994-04-12,day,209744,0.586,0.511,2.0,-10.032,0.0,0.0802,0.186,0.0858,0.322,0.482,89.623,4.0,4,https://www.genius.com/Oc-times-up-lyrics,26,complete,42566.0,"[Intro]
Ayo, Storm, time's up
Time's up
[Verse 1]
You lack the minerals and vitamins, irons and the niacin
Fuck who did I offend, rappers, sit back, I’m 'bout to begin
Bout foul talk you squawk, never even walked the walk
More less destined to get tested, never been arrested
My album will manifest many things that I saw, did, or heard about
All told firsthand, never word of mouth
What’s in the future for the fusion in the changer?
Rappers are in danger, who will use wits to be a remainder?
When the missile is aimed to blow you out of the frame
Some will keep their limbs and some will be maimed
The same suckers with the gab about killer instincts
Will turn bitch and knowin' damn well they lack in this 
division
The connoisseur crackin' your head with a four-by-four
Realize, sucker, I’ll be the comin' like Noah
Always simmer you down, perpetratin' façade and what you consider an image
To me, this is just a scrimmage
I’m feel I’m stone, not ‘cause I bop or wear my cap cocked
The more emotion I put into it, the harder I rock
Those who pose lyrical but really ain’t true, I feel
(Their time’s limited, hardrocks’ too)
[Scratching]
“Their time’s limited, hardrocks’ too”
[Verse 2]
Speakin' in tongues about what you did but you never done it
Admit it, you bit it ‘cause the next man gained platinum behind it
I find it ironic, so I researched and analyzed
Most write about stuff they fantasized
I’m fed up with the bull on this focus of weed and clips
And Glock's gettin' cocked, and wax not bein' flipped
It’s the same ol' same ol', just strainin' from the anal
The content is not complexed or vexed
So why you pushin' it? Why you lyin' for? I know where you live
I know your folks, you was a sucker as a kid
Your persona’s drama that you acquired in high school in acting class
Your whole aura is Plexiglass
What’s-her-face told me you shot this kid last week in the park
That’s a lie, you was in church wit' your moms
See, I know, yo, slow your roll, give a “good to go”
Guys be lackin' in this thing called “rappin' just for dough”
Of course, we got to pay rent, so money connects, but uh
I’d rather be broke and have a whole lot of respect
It’s the principle of it, I get a rush when I bust some dope lines I wrote
That maybe somebody’ll quote
That’s what I consider real in this field of music
Instead of puttin' brain cells to work, they abuse it
Non-conceptual, non-exceptional
Everybody’s either crime-related or sexual
I’m here to make a difference, besides all the riffin'
To traps I’m not stickin', rappers, stop flippin'
For those who pose lyrical but really ain’t true, I feel
(Their time’s limited, hardrocks’ too)
[Scratching]
“Their time’s limited, hardrocks’ too”",1.0,3.939876099997491
7uzLqx08ifHSN4cqHMLtC3,https://open.spotify.com/track/7uzLqx08ifHSN4cqHMLtC3,Bound For Infinity,Renaissance,1972-01-01,day,263626,0.446,0.257,4.0,-14.82,1.0,0.0383,0.842,0.021,0.123,0.306,122.872,4.0,22,https://www.genius.com/Renaissance-bound-for-infinity-lyrics,1,complete,,"Warm sun shining through seagulls wings
Makes mottled patterns upon the sea
Transparent fames in feathered flight
Bound for infinity
I am near you, your freedom flight
Your ruffled waters they gleam
Solid coast of grayness
A salty glistening sheet
And you will follow the wind forever
And glide the breezes bright stream
Wondering when game sun splashed
A crystal water's dream",1.0,9.766870100000231
7nzxQvoQ7TagWHVOPod2Wo,https://open.spotify.com/track/7nzxQvoQ7TagWHVOPod2Wo,Fear And Loathing On Long Island,Latterman,2005-08-09,day,144213,0.348,0.976,4.0,-4.173,1.0,0.069,0.000785,0.0,0.547,0.516,96.647,4.0,40,https://www.genius.com/Latterman-fear-and-loathing-on-long-island-lyrics,1,complete,,"Get me home again
Start to search for a good friend
You know and i know there will be those ups and downs no matter where we go
With my mind and sight blurred within those miles
I'll get home again feeling lost and alone in these walls i know
[Chorus]
Break the bottle i still won't find you in the bottom or anywhere around here
Break the habit because self destruction is oh so romantic
So says everyone around here
[Verse]
But i know we'll be okay one of these fucking days
But i know there will be those up and downs no matter where we go
[Chorus]
Break the bottle i still won't find you in the bottom or anywhere around here
Break the habit because self destruction is oh so romantic
So says everyone around here
So no matter where we go our hearts will always follow
[Chorus]
Break the bottle i still won't find you in the bottom or anywhere around here
Break the habit because self destruction is oh so romantic
So says everyone around here",3.0,5.582139300000563
2TPMLjDk9SRzXPZzltk6VN,https://open.spotify.com/track/2TPMLjDk9SRzXPZzltk6VN,Only In The Movies,Plumtree,1995,year,216200,0.456,0.726,8.0,-7.851,1.0,0.16,0.0813,4.66e-05,0.123,0.751,179.808,4.0,23,https://www.genius.com/Plumtree-only-in-the-movies-lyrics,4,complete,,"She didn't sleep in her room
For fear she'd wake up dead
She didn't let her feet
Hang over the side of the bed
She closed her eyes tight
So she wouldn't see the things in the dark
And many times she wondered
If she'd have a heart attack
A heart attack
The girl in black with a hundred stars next to her name
And a perfect score
She's a big girl
No she's not
Not
Not
Not
She didn't sleep in her room
For fear she'd wake up dead
She didn't let her feet
Hang over the side of the bed
She closed her eyes tight
So she wouldn't see the things in the dark
And many times she wondered
If she'd have a heart attack
A heart attack
The girl in black with a hundred stars next to her name
And a perfect score
She's a big girl
No she's not
Not
Not
Not
Would you tell me a story
To put my mind at ease
Would you leave on my night light
Or something, please
Remind me that things only happen
In the movies
I want my mommy
I don't suppose you'd realize
How it feels
I don't suppose you'd realize
How it feels
I don't suppose you'd realize
How it feels
I don't suppose you'd realize
I don't suppose you'd realize
She didn't sleep in her room
For fear she'd wake up dead
She didn't let her feet
Hang over the side of the bed
She closed her eyes tight
So she wouldn't see the things in the dark
And many times she wondered
If she'd have a heart attack",12.0,16.212631399997917
4dFLvBfT0wPVoVDYCVAcUW,https://open.spotify.com/track/4dFLvBfT0wPVoVDYCVAcUW,Another Shot of Whiskey,The Gits,2003,year,161160,0.394,0.976,0.0,-5.889,1.0,0.104,0.00198,0.0,0.093,0.442,156.328,4.0,32,https://www.genius.com/The-gits-another-shot-of-whiskey-lyrics,1,complete,,"You walk in with another headache
I can tell by the lines in your face
You seem to think if you just remove the problem
The answers are what will come next
Another shot of whiskey
And maybe I'll be ready
For what's still crowded in your head
Never thinking that all the good times
Are what walked in with the bad
I don't know why we compromise ourselves
I thought it was a common understanding
With all I've tried to help with
Tell me, do I end up empty handed?
Another couple of beers while I'm safe here at the bar
And maybe I'll get me some rest
Don't know why all the good times have to turn-up with the bad
It's like a sword of hate
You brandish it so proud
I wonder if you're taught what you feel
Or is it the way you got it cold dead in your eye?
It would be good if you could just
Leave me well enough alone
The crime of fate is what I have to follow through
If I'm going to get past you
Another shot of whiskey
And that's about the only
Way I can listen anymore
Go ahead and drown me of everything
At least I still got my place at the bar
It's like a sword of hate
You brandish it so proud
I wonder if you're taught what you feel
Or is it the way you got it cold dead in your eye?
You walk in with a thousand headaches
I can see it written all across your face
You seem to think if you just remove the problem
The answers are what will come next
Another shot of whiskey
And that's about the only
Way I can listen anymore
Never seen that all the good times
Are what walked in with the bad",1.0,1.827329899999313
2XQ5wPReOgjcERY3A2LsQI,https://open.spotify.com/track/2XQ5wPReOgjcERY3A2LsQI,The Color Of Love,Johnny Cash,1973-08-01,day,160826,0.755,0.646,9.0,-12.251,1.0,0.0536,0.58,4.47e-05,0.114,0.809,119.719,4.0,18,https://www.genius.com/Johnny-cash-the-color-of-love-lyrics,1,complete,,"[Verse 1]
Well I used think the color of love would be a
Rosy red or a pretty pink And I thought it would
Be a thirsty man crawling home to get a big old
Drink And I thought love was spelled like a bell
B-E-double L bell that you ring Stead of wham bam
Hit your man with a pan Hit him on the head hear
The birdies sing
[Chorus]
Oh you heart breaking love making cut
Me-a-piece-of-bacon man of mine And you money
Shifting flour sifting nose lifting rose of woman
Kind Just keep on doing what you're doing what
You're doing suits me just fine And love I tell
You something else you blow my mind
[Verse 2]
Well I used to think the color of love would be a
Soft green like a pea in a pod And I thought love
Would strike like a light flashing down a big old
Lightning rod And I thought love was spelled
W-E-double L well that would never run dry Stead
Of choke choke I'm so broke and dry I can't afford
A little bitty tear to cry
[Chorus]
Oh you money turning egg churning butter burning
Baby of mine You half crazy lean and lazy pretty
As a wilted daisy man of mine Just keep on
Doing... You blow my mind you blow my mind you
Blow my mind you blow my mind",4.0,6.385048199997982
2LaacHQjNefjwzyYoD3aPp,https://open.spotify.com/track/2LaacHQjNefjwzyYoD3aPp,Pissed Off and Mad About It,Texas Hippie Coalition,2008-01-01,day,245640,0.538,0.973,5.0,-4.087,1.0,0.143,1.01e-05,0.718,0.123,0.413,117.011,4.0,47,https://www.genius.com/Texas-hippie-coalition-pissed-off-and-mad-about-it-lyrics,2,complete,,"This one is how I feel
And this one is so surreal
And this one is so unreal
And this one is how I feel
Guess you've heard about it
Pissed off & mad about it
So let me scream & shout it
Pissed off & mad about it
Guess you've heard about it
Pissed off & mad about it
So let me scream & shout it
Pissed off & mad about it
This one is the pain revealed
And this one is the truth unsealed
And this is the sword I wield
And this is my battlefield
Guess you've heard about it
Pissed off & mad about it
So let me scream & shout it
Pissed off & mad about it
Guess you've heard about it
Pissed off & mad about it
So let me scream & shout it
Pissed off & mad the fuck about it!
This is how I feel
And this is so surreal
And this is so unreal
And this is how I feel
Guess you've heard about it
Pissed off & mad about it
So let me scream & shout it
Pissed off & mad about it
Guess you've heard about it
Pissed off & mad about it
So let me scream & shout it
Pissed off & mad about it",1.0,2.3280592000010074
3Ecuv373BEz5xRiKiiCTSJ,https://open.spotify.com/track/3Ecuv373BEz5xRiKiiCTSJ,I Will Play For Gumbo,Jimmy Buffett,1999-05-18,day,246026,0.556,0.923,0.0,-6.291,1.0,0.0851,0.163,0.0,0.158,0.886,150.116,4.0,25,https://www.genius.com/Jimmy-buffett-i-will-play-for-gumbo-lyrics,1,complete,,"I don't smoke I don't shoot smack
But I got a spicy monkey riding on my back
Don't eat beignets too much sugar and dough
But I will play for gumbo
Hey I will play for gumbo
It started in my grandma's in her kitchen by the sea
She warned me when where she told me ""son the first one's free""
It hit me like a rock or some TaeKwonDo
Cause I will play for gumbo
Oh Yeah I will play for gumbo
A piece of french bread with which to wipe my bowl
Good for the body, good for the soul
It's a little like religion and a lot like sex
You should never know when you're gonna get it next
At midnight in the Quarter or noon in Thibodaux
I will play for gumbo
Yes, I will play for gumbo
I'm not talking quesadillas or a dozen Krispy Kremes
Or a pile of caviar that's a rich man's dream
No banana split or filet of pompano
No, I will play for gumbo
Yeah, I will play for gumbo
A piece of french bread with which to wipe my bowl
Good for the body, good for the soul
It's a little like religion and a lot like sex
You should never know when you're gonna get it next
It could be it's that sausage or those pretty pink shrimp
Or that popcorn rice that makes me blow up like a blimp
Maybe it's that voodoo from Marie Laveau
But I will play for gumbo
Hey I will play for gumbo
Now the Sauce Boss makes his cookin' on the stage
Singing and a-picking for his nightly wage
Sweating and a frettin' from his head to his toe
Playin' and swayin' with the gumbo
Prayin' and buffetin' with the gumbo
A piece of french bread with which to wipe my bowl
Good for the body, good for the soul
It's a little like religion and a lot like sex
You should never know when you're gonna get it next
At midnight in the Quarter or noon in Thibodaux
I will play for gumbo
Hey I will play for gumbo
I will play for gumbo
I will play for gumbo",2.0,3.265669300002628
7wxRteSKMVVYD570x3D7bx,https://open.spotify.com/track/7wxRteSKMVVYD570x3D7bx,Lovin' Every Minute of It,Loverboy,1985,year,213293,0.523,0.69,9.0,-13.527,1.0,0.0414,0.21,0.0,0.243,0.845,173.266,4.0,54,https://www.genius.com/Loverboy-lovin-every-minute-of-it-lyrics,1,complete,,"I'm not man or machine
I'm just something in between
Whoa, oh, whoa, whoa
I'm all love, a dynamo
So push the button and let me go
Whoa, oh, whoa, whoa
You want me to come alive
Flick the switch into overdrive
You and me can let it be
Ready (ready), aim (aim), fire
Touch that dial
Turn me on
Start me like a motor
Make me run
Lovin' every minute of it
Lovin' every minute of it
Turn that dial all the way
Shoot me like a rocket into space
Lovin' every minute of it
Lovin' every minute of it
Lovin' every minute of it, c'mon
I got fun, you want some
I'm ever ready, Dr. Love
Whoa, oh, whoa, whoa
I'm antenna, aerial
I'm tunin' in, I'm outta control
Whoa, oh, whoa, whoa
You got love, you got a deal
You wanna drive then take the wheel
You and me can let it be
Ready (ready), aim (aim), fire
Touch that dial
Turn me on
Start me like a motor
Make me run
Lovin' every minute of it
Lovin' every minute of it
Turn that dial all the way
Shoot me like a rocket into space
Lovin' every minute of it
Lovin' every minute of it
Lovin' every minute of it, all right
Oh, you want me to come alive
So flick the switch into overdrive
You and me can let it be
Ready (ready), aim (aim), fire
Touch that dial
Turn me on
Start me like a motor
Make me run
(Lovin')
Lovin' every minute of it
Lovin' every minute of it
Turn that dial all the way
Shoot me like a rocket into space
Lovin' every minute of it
Lovin' every minute of it
Lovin' every minute of it
Lovin' every minute of it
C'mon and touch that dial
Turn me on
Start me like a motor
Make me run
Turn that dial all the way
Shoot me like a rocket into space
Lovin' every minute of it
Lovin' every minute of it
Whoa, oh, whoa, whoa",3.0,4.175854900000559
4CIWv96Z5IIwVKYb24fTdr,https://open.spotify.com/track/4CIWv96Z5IIwVKYb24fTdr,Apple Orchard,Beach House,2006-10-03,day,271413,0.449,0.222,1.0,-17.633,1.0,0.0332,0.916,0.0652,0.099,0.0934,120.907,4.0,41,https://www.genius.com/Beach-house-apple-orchard-lyrics,6,complete,7728.0,"[Intro]
1, 2, 3, 4
[Verse 1]
You only give me what you don't want no more
Ask the questions that you don't know at all
[Chorus]
Let's lie down for a while
You can’t smile
Lay your head in the old
Old fashion
[Verse 2]
You know how it is, my friend
In the boxes of those picture frames
Hold your inside 'cause you're cold at night
Warm your heart, love, 'cause you're by my side
[Chorus]
Let's lie down for a while
You can smile
Lay your head in the old
Old fashion
[Bridge]
Lay your head in the apple orchard
Take your time You can settle down
Hold your breath
'Cause you're, you're good at nothing
Hold your head on me
For a while",1.0,8.555128199994215
6SrbZ8Mx1qySNJIFs2ohJl,https://open.spotify.com/track/6SrbZ8Mx1qySNJIFs2ohJl,Simply Amazing,Trey Songz,2012-08-17,day,239866,0.581,0.766,0.0,-5.591,1.0,0.0646,0.0199,0.0,0.136,0.207,99.922,4.0,40,https://www.genius.com/Trey-songz-simply-amazing-lyrics,0,complete,48582.0,"[Intro]
I, I can't really explain what is is she does
But um, yeah, whatever it is, it's um
Whatever it is, it's simply amazing
[Verse 1]
Her head is on my chest, the sun comes rolling in
We're lost in these covers, and all I feel is skin
I slowly kiss your face
Beautiful in every way, you are
[Pre-Chorus]
See I'm a man that don't believe in much
But I'll be damned if I don't believe in us
And how we play fight up in the bathroom
Next thing you know I'm making love to you
Girl, promise me you'll never change
[Chorus]
She ain't perfect but she's worth it
Every breath I breathe for the life of me
And I know I might not deserve it
But she loves me and it's simply amazing, you are
Simply amazing, you are
Simply amazing, you are
And she loves me and it's simply amazing
Amazing, mazing
[Verse 2]
The girl's a work of art and I can't help but stare
With the smile like the sunset and an ocean as her hair
Ooh, what she do ain't fair
Ooh and she know me better than I know myself
[Pre-Chorus]
See I'm a man, that don't believe in much
But I'd be damned, if I don't believe in us
Like when I said ""I love you"" for the first time
And the tears dropped from your eyes
Girl, don't you ever change, no
[Chorus]
She ain't perfect but she's worth it
Every breath I breathe for the life of me
And I know I might not deserve it
But she loves me and it's simply amazing, you are
Simply amazing, you are
Simply amazing, you are
And she loves me
[Bridge]
There is nothing in this world
That can keep me away from you
And there's nobody
Who could ever compare to you, oh
[Chorus]
She ain't perfect but she's worth it
Every breath I breathe for the life of me
And I know I might not deserve it
But she loves me and it's simply amazing, you are
Simply amazing, you are
Simply amazing, you are
And she loves me and it's simply amazing",2.0,3.809795900000609
3Vu6IeuO4sZMt8RAO4du7s,https://open.spotify.com/track/3Vu6IeuO4sZMt8RAO4du7s,Sunshine on Leith,The Proclaimers,1988,year,316226,0.5,0.193,10.0,-14.541,1.0,0.0263,0.71,3.8e-06,0.082,0.135,75.986,3.0,54,https://www.genius.com/The-proclaimers-sunshine-on-leith-lyrics,5,complete,29341.0,"[Verse 1]
My heart was broken, my heart was broken
Sorrow, sorrow, sorrow, sorrow
My heart was broken, my heart was broken
You saw it, You claimed it
You touched it, You saved it
[Verse 2]
My tears are drying, my tears are drying
Thank you, thank you, thank you, thank you
My tears are drying, my tears are drying
Your beauty and kindness
Made tears clear my blindness
[Chorus]
While I'm worth my room on this Earth
I will be with you
While the Chief puts 
sunshine on Leith
I'll thank Him for His work
And your birth, and my birth
Yeah, yeah, yeah
[Verse 1]
My heart was broken, my heart was broken
Sorrow, sorrow, sorrow, sorrow
My heart was broken, my heart was broken
You saw it, You claimed it
You touched it, You saved it
[Chorus]
While I'm worth my room on this Earth
I will be with you
While the Chief puts sunshine on Leith
I'll thank Him for His work
And your birth, and my birth
Yeah, yeah, yeah, yeah, yeah, yeah",5.0,8.106339199999638
